,Sales_ID,Brand_Name,Car_Name,Year,Selling_Price,km_Driven,City_Code,State_Code,Postal_Code,Fuel,Seller_Type,Transmission,Owner,Mileage,Max_Power,Engine,Seats,City_Name
4557,4692,Maruti, Alto K10 VXI,2015,290000,42000,CT03,ST24,600039,Petrol,Individual,Manual,First Owner,23.95,67.05,998.0,5,Chennai
4558,4693,Mercedes-Benz, E-Class E 250 Elegance,2010,1200000,35000,CT03,ST24,600039,Petrol,Individual,Automatic,Second Owner,10.93,204.0,2497.0,5,Chennai
4559,4694,Mahindra, TUV 300 T8 AMT,2016,600000,90000,CT23,ST12,574142,Diesel,Individual,Automatic,Second Owner,18.49,100.0,1493.0,7,Mangalore
4560,4695,Maruti, Ritz VDi,2011,300000,90000,CT26,ST15,431001,Diesel,Individual,Manual,Second Owner,21.1,73.9,1248.0,5,Aurangabad
4561,4696,Renault, Pulse RxL,2012,225000,110000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,23.08,63.12,1461.0,5,Hyderabad
4562,4697,Maruti, Swift Dzire VDi,2009,240000,70000,CT28,ST11,834001,Diesel,Individual,Manual,Second Owner,19.3,73.9,1248.0,5,Ranchi
4563,4698,Hyundai, Verna 1.6 SX,2014,700000,80000,CT25,ST01,524225,Diesel,Individual,Manual,First Owner,22.32,126.32,1582.0,5,Nellore
4564,4699,Maruti, Swift VDI BSIV,2014,470000,70000,CT11,ST07,382220,Diesel,Individual,Manual,Second Owner,25.2,74.0,1248.0,5,Ahmedabad
4565,4700,Hyundai, i20 Active 1.4 SX Dual Tone,2016,800000,80000,CT15,ST20,751022,Diesel,Individual,Manual,First Owner,21.19,88.73,1396.0,5,Bhubaneshwar
4566,4701,Renault, Duster 110PS Diesel RxZ,2012,450000,90000,CT23,ST12,574142,Diesel,Individual,Manual,First Owner,19.01,108.45,1461.0,5,Mangalore
4567,4702,Tata, Indica V2 DLE BSII,2007,90000,90000,CT02,ST15,411005,Diesel,Individual,Manual,Third Owner,17.2,53.5,1396.0,5,Pune
4568,4703,Toyota, Corolla Altis Diesel D4DG,2010,450000,120000,CT28,ST11,834001,Diesel,Individual,Manual,Second Owner,21.43,87.2,1364.0,5,Ranchi
4569,4705,Toyota, Innova Crysta 2.8 GX AT BSIV,2017,1465000,62000,CT12,ST28,201301,Diesel,Dealer,Automatic,First Owner,11.36,171.5,2755.0,7,Noida
4570,4706,Hyundai, Creta 1.6 CRDi SX Plus,2016,925000,79000,CT21,ST27,248001,Diesel,Dealer,Manual,First Owner,19.67,126.2,1582.0,5,Dehradun
4571,4707,Toyota, Innova Crysta 2.4 GX MT BSIV,2016,1385000,60000,CT05,ST25,500020,Diesel,Dealer,Manual,Second Owner,13.68,147.8,2393.0,7,Hyderabad
4572,4708,Toyota, Fortuner 4x4 MT,2015,2000000,20000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,12.55,168.5,2982.0,7,Indore
4573,4709,Tata, Indigo LS,2004,80000,248200,CT07,ST13,682001,Diesel,Individual,Manual,Second Owner,16.1,70.0,1405.0,5,Kochi
4574,4710,Mahindra, Scorpio SLX 2.6 Turbo 8 Str,2007,300000,110000,CT15,ST20,751022,Diesel,Individual,Manual,Second Owner,10.5,120.0,2179.0,7,Bhubaneshwar
4575,4711,Maruti, Swift Dzire VDi,2009,360000,100000,CT06,ST22,302029,Diesel,Individual,Manual,First Owner,19.3,73.9,1248.0,5,Jaipur
4576,4712,Hyundai, Verna Transform CRDi VGT SX ABS,2010,320000,70000,CT15,ST20,751022,Diesel,Individual,Manual,Second Owner,16.2,110.0,1493.0,5,Bhubaneshwar
4577,4713,Ambassador, Classic 2000 DSZ AC PS,1994,99000,100000,CT11,ST07,382220,Diesel,Individual,Manual,Second Owner,12.8,52.0,1995.0,5,Ahmedabad
4578,4714,Maruti, Ertiga SHVS ZDI,2016,780000,50000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,24.52,88.5,1248.0,7,Indore
4579,4715,Maruti, Ertiga VDI,2013,620000,139000,CT25,ST01,524225,Diesel,Individual,Manual,First Owner,20.77,88.76,1248.0,7,Nellore
4580,4716,Skoda, Octavia RS 1.8 Turbo Petrol MT,2006,100000,120000,CT19,ST12,570004,Petrol,Individual,Manual,Third Owner,13.1,149.5,1781.0,5,Mysore
4581,4717,Tata, Indica Vista Safire GLX,2014,210000,35000,CT07,ST13,682001,Petrol,Individual,Manual,Second Owner,16.7,64.1,1172.0,5,Kochi
4582,4718,Mahindra, Bolero 2011-2019 SLE,2015,375000,80000,CT04,ST24,641043,Diesel,Individual,Manual,First Owner,15.96,62.1,2523.0,7,Coimbatore
4583,4719,Renault, Triber RXZ,2019,786000,7720,CT18,ST21,141003,Petrol,Individual,Manual,First Owner,20.0,71.0,999.0,7,Ludhiana
4584,4720,Mahindra, XUV500 W8 AWD,2014,1000000,50000,CT15,ST20,751022,Diesel,Individual,Manual,First Owner,15.1,140.0,2179.0,7,Bhubaneshwar
4585,4721,Maruti, Zen D,2002,120000,60000,CT28,ST11,834001,Diesel,Individual,Manual,Second Owner,20.8,58.0,1527.0,5,Ranchi
4586,4722,Mahindra, Verito Vibe 1.5 dCi D6,2016,750000,100000,CT26,ST15,431001,Diesel,Individual,Manual,First Owner,20.8,64.1,1461.0,5,Aurangabad
4587,4723,Hyundai, i20 Magna 1.2,2016,550000,57882,CT19,ST12,570004,Petrol,Individual,Manual,First Owner,18.6,81.83,1197.0,5,Mysore
4588,4724,Tata, Safari Storme LX,2018,875000,142000,CT02,ST15,411005,Diesel,Individual,Manual,First Owner,14.1,147.94,2179.0,5,Pune
4589,4725,Tata, Safari Storme LX,2018,890000,140000,CT14,ST07,395101,Diesel,Individual,Manual,Third Owner,14.1,147.94,2179.0,5,Surat
4590,4726,Maruti, Ertiga ZXI,2015,700000,35000,CT14,ST07,395101,Petrol,Individual,Manual,First Owner,16.02,93.7,1373.0,7,Surat
4591,4727,Mahindra, Bolero 2011-2019 SLX,2015,550000,30000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,15.96,62.1,2523.0,7,Hyderabad
4592,4728,Datsun, GO T Petrol,2018,400000,10000,CT16,ST23,737101,Petrol,Individual,Manual,First Owner,19.83,67.0,1198.0,5,Gangtok
4593,4729,Maruti, Celerio VXI,2015,290000,30000,CT21,ST27,248001,Petrol,Individual,Manual,Second Owner,23.1,67.04,998.0,5,Dehradun
4594,4730,Tata, Indigo CS LS (TDI) BS III,2012,150000,90000,CT27,ST11,831001,Diesel,Individual,Manual,First Owner,19.09,69.0,1396.0,5,Jamshedpur
4595,4731,Maruti, Eeco 7 Seater Standard BSIV,2015,300000,35000,CT22,ST14,452003,Petrol,Individual,Manual,Second Owner,15.37,73.0,1196.0,7,Indore
4596,4733,Maruti, Wagon R LXI,2008,221000,35008,CT07,ST13,682001,Petrol,Dealer,Manual,First Owner,21.79,67.05,998.0,5,Kochi
4597,4734,Datsun, RediGO T,2017,270000,31100,CT09,ST34,110029,Petrol,Dealer,Manual,First Owner,22.7,53.64,799.0,5,Delhi
4598,4735,Hyundai, Xcent 1.1 CRDi Base,2014,455000,42312,CT07,ST13,682001,Diesel,Dealer,Manual,First Owner,24.4,71.0,1120.0,5,Kochi
4599,4736,Toyota, Etios G Safety,2011,300000,72000,CT09,ST34,110029,Petrol,Dealer,Manual,First Owner,17.6,88.7,1496.0,5,Delhi
4600,4737,Toyota, Etios Liva 1.4 GD,2014,480000,54891,CT28,ST11,834001,Diesel,Dealer,Manual,First Owner,23.59,67.04,1364.0,5,Ranchi
4601,4738,Hyundai, Verna CRDi 1.6 AT SX Plus,2018,1000000,30000,CT25,ST01,524225,Diesel,Individual,Automatic,First Owner,22.0,126.2,1582.0,5,Nellore
4602,4739,BMW, 3 Series 320d Luxury Line Plus,2017,2600000,44000,CT13,ST04,800002,Diesel,Dealer,Automatic,First Owner,22.69,190.0,1995.0,5,Patna
4603,4740,Toyota, Innova Crysta 2.8 ZX AT BSIV,2017,1850000,18890,CT21,ST27,248001,Diesel,Dealer,Automatic,First Owner,11.36,171.5,2755.0,7,Dehradun
4604,4741,Hyundai, Santro Magna BSIV,2019,500000,5000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,20.3,68.0,1086.0,5,Vellore
4605,4742,Mahindra, Ssangyong Rexton RX7,2013,800000,117000,CT14,ST07,395101,Diesel,Dealer,Automatic,First Owner,11.18,184.0,2696.0,7,Surat
4606,4743,Renault, Koleos 2.0 Diesel,2013,1000000,75010,CT28,ST11,834001,Diesel,Dealer,Automatic,First Owner,13.73,148.0,1995.0,5,Ranchi
4607,4744,Tata, Manza Club Class Quadrajet90 LS,2013,250000,50000,CT08,ST29,700053,Diesel,Individual,Manual,First Owner,21.02,88.8,1248.0,5,Kolkata
4608,4745,Renault, Pulse RxZ Optional,2012,245000,100000,CT25,ST01,524225,Diesel,Dealer,Manual,First Owner,23.08,63.1,1461.0,5,Nellore
4609,4746,Hyundai, Grand i10 Magna AT,2019,625000,4337,CT19,ST12,570004,Petrol,Dealer,Automatic,First Owner,18.9,82.0,1197.0,5,Mysore
4610,4747,Volkswagen, Polo 2015-2019 1.0 MPI Trendline,2018,560000,14495,CT24,ST13,680001,Petrol,Dealer,Manual,First Owner,18.78,75.0,999.0,5,Thrissur
4611,4748,Honda, Jazz 1.2 V i VTEC,2018,680000,8576,CT13,ST04,800002,Petrol,Dealer,Manual,First Owner,18.7,88.7,1199.0,5,Patna
4612,4749,Maruti, Swift Dzire VDI,2019,700000,30000,CT07,ST13,682001,Diesel,Individual,Manual,First Owner,28.4,74.02,1248.0,5,Kochi
4613,4750,Tata, Indigo eCS LX BSIV,2013,220000,80000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,23.03,69.0,1396.0,5,Dehradun
4614,4751,Tata, Indigo CS LX (TDI) BS-III,2017,450000,70000,CT08,ST29,700053,Diesel,Individual,Manual,First Owner,19.09,69.01,1405.0,5,Kolkata
4615,4752,Tata, Tigor 1.2 Revotron XZA,2017,525000,19723,CT10,ST12,560063,Petrol,Dealer,Automatic,First Owner,20.3,84.0,1199.0,5,Bangalore
4616,4753,Toyota, Innova 2.5 GX 7 STR,2009,650000,242000,CT14,ST07,395101,Diesel,Individual,Manual,Fourth & Above Owner,12.8,102.0,2494.0,7,Surat
4617,4754,BMW, 6 Series GT 630d Luxury Line,2018,5500000,22000,CT24,ST13,680001,Diesel,Individual,Automatic,First Owner,17.09,261.4,2993.0,4,Thrissur
4618,4755,Maruti, Swift Dzire AMT ZDI Plus,2017,875000,30000,CT22,ST14,452003,Diesel,Dealer,Automatic,First Owner,28.4,74.02,1248.0,5,Indore
4619,4756,Hyundai, i20 Asta Option 1.2,2019,785000,9000,CT10,ST12,560063,Petrol,Dealer,Manual,First Owner,18.6,81.83,1197.0,5,Bangalore
4620,4757,Honda, WR-V i-VTEC VX,2017,819999,30000,CT08,ST29,700053,Petrol,Dealer,Manual,First Owner,17.5,88.7,1199.0,5,Kolkata
4621,4758,BMW, 3 Series GT Luxury Line,2016,2950000,60000,CT01,ST15,400053,Diesel,Dealer,Automatic,First Owner,21.76,188.0,1995.0,5,Mumbai
4622,4759,Toyota, Innova Crysta 2.4 ZX MT,2016,1925000,27000,CT10,ST12,560063,Diesel,Dealer,Manual,First Owner,13.68,147.51,2393.0,7,Bangalore
4623,4760,Honda, WR-V i-DTEC VX,2017,885000,39000,CT14,ST07,395101,Diesel,Dealer,Manual,First Owner,25.5,98.6,1498.0,5,Surat
4624,4761,Ford, EcoSport 1.5 Ti VCT AT Titanium BE BSIV,2015,680000,64000,CT29,ST24,632001,Petrol,Dealer,Automatic,First Owner,16.05,110.4,1499.0,5,Vellore
4625,4762,Ford, EcoSport 1.5 Diesel Titanium Plus BSIV,2017,960000,42000,CT05,ST25,500020,Diesel,Dealer,Manual,First Owner,23.0,98.96,1498.0,5,Hyderabad
4626,4763,Honda, Brio 1.2 VX MT,2012,385000,45000,CT10,ST12,560063,Petrol,Dealer,Manual,First Owner,18.5,86.8,1198.0,5,Bangalore
4627,4764,Tata, Harrier XZ,2019,1650000,15000,CT27,ST11,831001,Diesel,Dealer,Manual,First Owner,17.0,167.67,1956.0,5,Jamshedpur
4628,4765,Mahindra, TUV 300 mHAWK100 T8,2018,890000,55000,CT29,ST24,632001,Diesel,Dealer,Manual,First Owner,18.49,100.0,1493.0,7,Vellore
4629,4766,Ford, Endeavour 3.0L 4X4 AT,2015,1275000,64000,CT11,ST07,382220,Diesel,Dealer,Automatic,First Owner,11.4,153.86,2953.0,7,Ahmedabad
4630,4767,BMW, 6 Series GT 630d Luxury Line,2018,6000000,27000,CT17,ST07,391510,Diesel,Dealer,Automatic,First Owner,17.09,261.4,2993.0,4,Vadodara
4631,4768,Maruti, Ciaz Delta Automatic BSIV,2019,1025000,15000,CT26,ST15,431001,Petrol,Dealer,Automatic,First Owner,20.28,103.25,1462.0,5,Aurangabad
4632,4769,Volkswagen, Polo GT TSI,2016,675000,69000,CT11,ST07,382220,Petrol,Dealer,Automatic,First Owner,17.2,103.6,1197.0,5,Ahmedabad
4633,4770,Maruti, Swift Dzire ZXI Plus BS IV,2017,700000,80000,CT02,ST15,411005,Petrol,Dealer,Manual,First Owner,22.0,81.8,1197.0,5,Pune
4634,4771,Ford, EcoSport 1.5 TDCi Titanium Plus BSIV,2016,780000,60000,CT11,ST07,382220,Diesel,Dealer,Manual,First Owner,22.77,98.59,1498.0,5,Ahmedabad
4635,4772,Hyundai, Verna 1.6 SX CRDi (O),2017,1050000,70000,CT11,ST07,382220,Diesel,Dealer,Manual,First Owner,22.32,126.32,1582.0,5,Ahmedabad
4636,4773,Audi, Q5 45 TDI quattro Technology,2015,2700000,105000,CT19,ST12,570004,Diesel,Dealer,Automatic,Second Owner,13.22,241.4,2967.0,5,Mysore
4637,4774,Tata, Bolt Quadrajet XE,2016,400000,100000,CT27,ST11,831001,Diesel,Individual,Manual,First Owner,22.95,74.0,1248.0,5,Jamshedpur
4638,4775,Mahindra, Bolero 2011-2019 Plus Non AC,2011,400000,100000,CT15,ST20,751022,Diesel,Individual,Manual,First Owner,15.96,62.1,2523.0,9,Bhubaneshwar
4639,4776,Maruti, Alto LX BSIII,2009,85000,90000,CT23,ST12,574142,Petrol,Individual,Manual,Second Owner,19.7,46.3,796.0,5,Mangalore
4640,4777,Tata, Hexa XM,2018,1300000,35000,CT13,ST04,800002,Diesel,Individual,Manual,First Owner,17.6,153.86,2179.0,7,Patna
4641,4778,Mahindra, TUV 300 mHAWK100 T8,2018,819999,11500,CT26,ST15,431001,Diesel,Individual,Manual,First Owner,18.49,100.0,1493.0,7,Aurangabad
4642,4779,Mahindra, TUV 300 T6 Plus AMT,2015,620000,40000,CT11,ST07,382220,Diesel,Individual,Automatic,First Owner,18.49,100.0,1493.0,7,Ahmedabad
4643,4780,Renault, KWID 1.0 RXL,2018,260000,50000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,23.01,67.0,999.0,5,Dehradun
4644,4781,Hyundai, Elantra S,2016,805000,49900,CT26,ST15,431001,Petrol,Dealer,Manual,First Owner,16.3,147.5,1797.0,5,Aurangabad
4645,4782,Hyundai, Grand i10 Asta,2015,484999,55380,CT01,ST15,400053,Petrol,Dealer,Manual,First Owner,18.9,82.0,1197.0,5,Mumbai
4646,4783,Jaguar, XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,CT26,ST15,431001,Diesel,Dealer,Automatic,First Owner,13.6,177.0,1999.0,5,Aurangabad
4647,4784,Tata, Nexon 1.2 Revotron XZ Plus Dual Tone,2018,811000,11000,CT02,ST15,411005,Petrol,Dealer,Manual,First Owner,17.0,108.5,1198.0,5,Pune
4648,4785,Honda, Jazz 1.2 V AT i VTEC,2015,575000,50000,CT26,ST15,431001,Petrol,Individual,Automatic,First Owner,19.0,88.7,1199.0,5,Aurangabad
4649,4786,Jeep, Compass 2.0 Longitude Option BSIV,2018,1675000,80000,CT12,ST28,201301,Diesel,Individual,Manual,First Owner,17.1,170.0,1956.0,5,Noida
4650,4787,Skoda, Rapid 1.6 MPI AT Elegance,2016,645000,11000,CT28,ST11,834001,Petrol,Dealer,Automatic,First Owner,14.3,103.5,1598.0,5,Ranchi
4651,4788,Jaguar, XF Diesel,2015,2500000,13500,CT06,ST22,302029,Diesel,Dealer,Automatic,First Owner,14.74,270.9,2993.0,5,Jaipur
4652,4789,Mercedes-Benz, CLA 200 CGI Sport,2018,2550000,18000,CT23,ST12,574142,Petrol,Dealer,Automatic,First Owner,15.04,183.0,1991.0,5,Mangalore
4653,4790,Mercedes-Benz, New C-Class C 200 AVANTGARDE,2017,2700000,16000,CT15,ST20,751022,Petrol,Dealer,Automatic,First Owner,14.74,181.04,1991.0,5,Bhubaneshwar
4654,4791,Volkswagen, Ameo 1.2 MPI Highline Plus 16,2017,650000,18816,CT15,ST20,751022,Petrol,Dealer,Manual,First Owner,17.0,73.75,1198.0,5,Bhubaneshwar
4655,4792,Toyota, Innova Crysta 2.4 ZX MT BSIV,2017,1748999,33019,CT20,ST28,208002,Diesel,Dealer,Manual,First Owner,13.68,147.8,2393.0,7,kanpur
4656,4793,Honda, City V AT,2017,925000,18000,CT01,ST15,400053,Petrol,Dealer,Automatic,First Owner,15.6,116.3,1497.0,5,Mumbai
4657,4794,Toyota, Glanza V CVT,2019,894999,9654,CT28,ST11,834001,Petrol,Dealer,Automatic,First Owner,19.56,81.8,1197.0,5,Ranchi
4658,4795,Maruti, Alto K10 VXI,2011,175000,11000,CT13,ST04,800002,Petrol,Dealer,Manual,First Owner,23.95,67.05,998.0,5,Patna
4659,4796,Maruti, Swift VXI,2012,340000,24300,CT05,ST25,500020,Petrol,Dealer,Manual,First Owner,21.21,81.8,1197.0,5,Hyderabad
4660,4797,Toyota, Innova Crysta 2.8 ZX AT BSIV,2016,1525000,42163,CT08,ST29,700053,Diesel,Dealer,Automatic,Second Owner,11.36,171.5,2755.0,7,Kolkata
4661,4798,Maruti, Ciaz S 1.3,2017,810000,47747,CT05,ST25,500020,Diesel,Dealer,Manual,First Owner,28.09,88.5,1248.0,5,Hyderabad
4662,4799,Tata, Nexon 1.5 Revotorq XZA Plus DualTone,2018,1025000,8000,CT11,ST07,382220,Diesel,Dealer,Automatic,First Owner,21.5,108.5,1497.0,5,Ahmedabad
4663,4800,BMW, 3 Series 320d Luxury Line,2016,2150000,30000,CT14,ST07,395101,Diesel,Dealer,Automatic,First Owner,22.69,190.0,1995.0,5,Surat
4664,4801,Toyota, Innova 2.5 G (Diesel) 8 Seater,2013,910000,70000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,12.99,100.0,2494.0,8,Hyderabad
4665,4802,Tata, Indica V2 DLX BSIII,2016,300000,60000,CT26,ST15,431001,Diesel,Individual,Manual,Second Owner,17.88,48.21,1405.0,5,Aurangabad
4666,4803,Maruti, Zen LXi - BS III,2004,120000,80000,CT01,ST15,400053,Petrol,Individual,Manual,Second Owner,17.3,60.0,993.0,5,Mumbai
4667,4804,Hyundai, i20 Era 1.2,2015,490000,45900,CT10,ST12,560063,Petrol,Individual,Manual,Second Owner,18.6,81.83,1197.0,5,Bangalore
4668,4805,Honda, Amaze S i-Dtech,2013,425000,70000,CT11,ST07,382220,Diesel,Individual,Manual,First Owner,25.8,98.6,1498.0,5,Ahmedabad
4669,4806,Maruti, Alto LXi,2011,155000,40000,CT08,ST29,700053,Petrol,Individual,Manual,First Owner,19.7,46.3,796.0,5,Kolkata
4670,4807,Mahindra, Scorpio SLE BSIV,2013,490000,90000,CT21,ST27,248001,Diesel,Individual,Manual,Second Owner,12.05,120.0,2179.0,8,Dehradun
4671,4808,Maruti, Alto LXi BSIII,2010,132000,105000,CT18,ST21,141003,Petrol,Individual,Manual,First Owner,19.7,46.3,796.0,5,Ludhiana
4672,4809,Hyundai, Elite i20 Diesel Sportz,2018,750000,30000,CT07,ST13,682001,Diesel,Individual,Manual,First Owner,22.54,88.76,1396.0,5,Kochi
4673,4810,Maruti, Wagon R VXI BS IV with ABS,2011,225000,20000,CT04,ST24,641043,Petrol,Individual,Manual,First Owner,18.9,67.1,998.0,5,Coimbatore
4674,4811,Hyundai, i10 Sportz,2011,240000,80000,CT24,ST13,680001,Petrol,Individual,Manual,First Owner,20.36,78.9,1197.0,5,Thrissur
4675,4812,Maruti, Wagon R VXI,2004,33351,90000,CT10,ST12,560063,Petrol,Individual,Manual,Third Owner,18.9,67.1,998.0,5,Bangalore
4676,4813,Chevrolet, Spark 1.0,2010,80000,80000,CT18,ST21,141003,Petrol,Individual,Manual,Second Owner,18.0,62.0,995.0,5,Ludhiana
4677,4814,Maruti, 800 Std,2004,40000,120000,CT13,ST04,800002,Petrol,Individual,Manual,First Owner,16.1,37.0,796.0,4,Patna
4678,4815,Honda, BRV i-DTEC V MT,2019,1100000,50000,CT03,ST24,600039,Diesel,Individual,Manual,Second Owner,21.9,98.6,1498.0,7,Chennai
4679,4816,Jaguar, XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,CT11,ST07,382220,Diesel,Dealer,Automatic,First Owner,13.6,177.0,1999.0,5,Ahmedabad
4680,4817,Lexus, ES 300h,2019,5150000,20000,CT08,ST29,700053,Petrol,Dealer,Automatic,First Owner,22.37,214.56,2487.0,5,Kolkata
4681,4818,Jaguar, XF 2.0 Diesel Portfolio,2017,3200000,45000,CT26,ST15,431001,Diesel,Dealer,Automatic,First Owner,19.33,177.0,1999.0,5,Aurangabad
4682,4819,Tata, Safari Storme EX,2015,503000,110000,CT04,ST24,641043,Diesel,Individual,Manual,First Owner,14.1,147.94,2179.0,7,Coimbatore
4683,4820,Volvo, XC40 D4 Inscription BSIV,2019,3800000,20000,CT06,ST22,302029,Diesel,Individual,Automatic,First Owner,18.0,190.0,1969.0,5,Jaipur
4684,4821,Toyota, Camry 2.5 Hybrid,2016,2000000,68089,CT12,ST28,201301,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,157.7,2494.0,5,Noida
4685,4822,Maruti, Wagon R LXI,2013,225000,58343,CT05,ST25,500020,Petrol,Trustmark Dealer,Manual,First Owner,21.79,67.05,998.0,5,Hyderabad
4686,4823,Maruti, Baleno Alpha 1.3,2018,740000,38817,CT16,ST23,737101,Diesel,Dealer,Manual,First Owner,27.39,74.0,1248.0,5,Gangtok
4687,4824,Honda, Jazz VX,2016,550000,56494,CT19,ST12,570004,Petrol,Trustmark Dealer,Manual,First Owner,18.2,88.7,1199.0,5,Mysore
4688,4825,Toyota, Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,CT13,ST04,800002,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,100.6,2494.0,7,Patna
4689,4826,Maruti, Swift AMT VVT VXI,2019,650000,5621,CT24,ST13,680001,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,81.8,1197.0,5,Thrissur
4690,4827,Toyota, Etios VX,2017,625000,25538,CT22,ST14,452003,Petrol,Trustmark Dealer,Manual,First Owner,16.78,88.73,1496.0,5,Indore
4691,4828,Maruti, Swift AMT ZXI,2018,600000,69779,CT06,ST22,302029,Petrol,Dealer,Automatic,First Owner,22.0,81.8,1197.0,5,Jaipur
4692,4829,Hyundai, Grand i10 1.2 CRDi Sportz,2017,450000,56290,CT29,ST24,632001,Diesel,Dealer,Manual,First Owner,24.0,73.97,1186.0,5,Vellore
4693,4830,BMW, X4 M Sport X xDrive20d,2019,5400000,7500,CT14,ST07,395101,Diesel,Dealer,Automatic,First Owner,16.78,190.0,1995.0,5,Surat
4694,4831,BMW, X4 M Sport X xDrive20d,2019,5500000,8500,CT14,ST07,395101,Diesel,Dealer,Automatic,First Owner,16.78,190.0,1995.0,5,Surat
4695,4832,Honda, Amaze V CVT Petrol BSIV,2019,779000,7032,CT07,ST13,682001,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,88.76,1199.0,5,Kochi
4696,4833,Skoda, Rapid 1.6 MPI AT Elegance,2016,645000,11000,CT03,ST24,600039,Petrol,Dealer,Automatic,First Owner,14.3,103.5,1598.0,5,Chennai
4697,4834,Volvo, V40 D3 R-Design,2018,2475000,2000,CT17,ST07,391510,Diesel,Dealer,Automatic,First Owner,16.8,150.0,1984.0,5,Vadodara
4698,4835,Hyundai, Xcent 1.1 CRDi S,2016,380000,80000,CT19,ST12,570004,Diesel,Individual,Manual,Second Owner,24.4,71.0,1120.0,5,Mysore
4699,4836,Tata, New Safari DICOR 2.2 EX 4x2,2011,300000,120000,CT16,ST23,737101,Diesel,Individual,Manual,Second Owner,11.57,138.1,2179.0,7,Gangtok
4700,4837,Maruti, Alto 800 LXI Anniversary Edition,2014,240000,50000,CT10,ST12,560063,Petrol,Individual,Manual,First Owner,22.74,47.3,796.0,5,Bangalore
4701,4838,Maruti, Swift VDI,2011,325000,70000,CT09,ST34,110029,Diesel,Individual,Manual,First Owner,22.9,74.0,1248.0,5,Delhi
4702,4839,Mahindra, KUV 100 mFALCON D75 K6,2016,400000,130000,CT23,ST12,574142,Diesel,Individual,Manual,First Owner,25.32,77.0,1198.0,6,Mangalore
4703,4840,Renault, Lodgy Stepway 85PS RXZ 8S,2017,800000,50000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,21.04,83.8,1461.0,8,Hyderabad
4704,4841,Ford, EcoSport 1.5 Diesel Titanium BSIV,2018,950000,80000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,23.0,98.96,1498.0,5,Vellore
4705,4842,Maruti, Swift VDI,2013,300000,120000,CT03,ST24,600039,Diesel,Individual,Manual,Fourth & Above Owner,22.9,74.0,1248.0,5,Chennai
4706,4843,Maruti, Alto 800 LXI,2020,350000,5000,CT12,ST28,201301,Petrol,Individual,Manual,First Owner,22.05,47.3,796.0,5,Noida
4707,4844,Mahindra, KUV 100 mFALCON G80 K8 5str AW,2017,530000,59000,CT01,ST15,400053,Petrol,Individual,Manual,First Owner,18.15,82.0,1198.0,5,Mumbai
4708,4845,Chevrolet, Enjoy TCDi LTZ 7 Seater,2013,350000,100000,CT05,ST25,500020,Diesel,Individual,Manual,Third Owner,18.2,73.8,1248.0,7,Hyderabad
4709,4846,Hyundai, Sonata 2.4L AT,2008,168000,50000,CT11,ST07,382220,Petrol,Individual,Automatic,First Owner,11.0,165.0,2359.0,5,Ahmedabad
4710,4847,Renault, KWID RXT,2016,240000,45000,CT18,ST21,141003,Petrol,Individual,Manual,Second Owner,25.17,53.3,799.0,5,Ludhiana
4711,4848,Maruti, Swift Dzire VDi,2010,220000,80000,CT26,ST15,431001,Diesel,Individual,Manual,Fourth & Above Owner,19.3,73.9,1248.0,5,Aurangabad
4712,4849,Maruti, Wagon R LXI Minor,2008,110000,80000,CT28,ST11,834001,Petrol,Individual,Manual,Fourth & Above Owner,18.9,67.0,1061.0,5,Ranchi
4713,4850,Maruti, Vitara Brezza ZDi Plus,2016,850000,100000,CT19,ST12,570004,Diesel,Individual,Manual,First Owner,24.3,88.5,1248.0,5,Mysore
4714,4851,Maruti, Ertiga VDI,2014,545000,110000,CT18,ST21,141003,Diesel,Individual,Manual,First Owner,20.77,88.76,1248.0,7,Ludhiana
4715,4852,Toyota, Innova Crysta 2.4 VX MT 8S BSIV,2018,2064000,24000,CT07,ST13,682001,Diesel,Individual,Manual,First Owner,13.68,147.8,2393.0,8,Kochi
4716,4853,Maruti, S-Cross 2017-2020 Delta DDiS 200 SH,2018,950000,25000,CT10,ST12,560063,Diesel,Individual,Manual,First Owner,25.1,88.5,1248.0,5,Bangalore
4717,4854,Hyundai, EON Magna Plus,2013,200000,68697,CT13,ST04,800002,Petrol,Individual,Manual,Third Owner,21.1,55.2,814.0,5,Patna
